ISOCode,Year,GDP
SYR,1972,"2,415,706,806.00"
SYR,1973,"2,579,219,251.00"
SYR,1974,"4,244,669,785.00"
SYR,1975,"5,566,756,757.00"
SYR,1976,"6,417,632,253.00"
SYR,1977,"6,882,292,994.00"
SYR,1978,"8,251,974,522.00"
SYR,1979,"9,929,681,529.00"
SYR,1980,"13,062,420,382.00"
SYR,1981,"16,758,471,338.00"
SYR,1982,"17,525,605,096.00"
SYR,1983,"18,672,866,242.00"
SYR,1984,"19,195,414,013.00"
SYR,1985,"21,203,821,656.00"
SYR,1986,"25,460,636,943.00"
SYR,1987,"32,538,089,172.00"
SYR,1988,"16,574,342,984.00"
SYR,1989,"18,609,532,294.00"
SYR,1990,"23,904,498,886.00"
SYR,1991,"27,756,258,352.00"
SYR,1992,"33,107,349,666.00"
SYR,1993,"36,860,133,630.00"
SYR,1994,"45,086,948,775.00"
SYR,1995,"50,866,369,710.00"
SYR,1996,"61,546,280,624.00"
SYR,1997,"66,420,400,891.00"
SYR,1998,"70,418,173,719.00"
SYR,1999,"72,970,334,076.00"
SYR,2000,"80,590,022,272.00"
SYR,2001,"86,771,314,031.00"
SYR,2002,"90,558,485,523.00"
SYR,2003,"95,693,808,463.00"
SYR,2004,"113,000,000,000.00"
SYR,2005,"134,000,000,000.00"
SYR,2006,"154,000,000,000.00"
SYR,2007,"180,000,000,000.00"
SYR,2008,"218,000,000,000.00"
SYR,2009,"225,000,000,000.00"
SYR,2010,"253,000,000,000.00"
SYR,2011,"67,539,428,159.00"
SYR,2012,"43,190,318,033.00"
SYR,2013,"21,361,254,635.00"
SYR,2014,"21,502,061,466.00"
SYR,2015,"16,468,399,173.00"
SYR,2016,"12,598,742,889.00"
SYR,2017,"16,369,724,424.00"
SYR,2018,"21,496,337,949.00"
SYR,2019,"22,600,896,343.00"
SYR,2020,"11,156,757,922.00"
SYR,2021,"8,969,512,933.00"
TCA,2001,"358,744,800.00"
TCA,2002,"366,707,900.00"
TCA,2003,"409,753,600.00"
TCA,2004,"485,598,800.00"
TCA,2005,"578,645,800.00"
TCA,2006,"721,891,500.00"
TCA,2007,"773,489,700.00"
TCA,2008,"862,683,600.00"
TCA,2009,"703,175,800.00"
TCA,2010,"686,787,800.00"
TCA,2011,"728,789,600.00"
TCA,2012,"727,161,000.00"
TCA,2013,"754,238,000.00"
TCA,2014,"841,070,000.00"
TCA,2015,"942,070,000.00"
TCA,2016,"1,032,452,000.00"
TCA,2017,"1,022,365,000.00"
TCA,2018,"1,113,178,000.00"
TCA,2019,"1,197,415,000.00"
TCA,2020,"924,583,000.00"
TCA,2021,"1,044,778,790.00"
TCA,2022,"1,138,808,881.00"
TCD,1960,"313,582,728.10"
TCD,1961,"333,975,336.10"
TCD,1962,"357,635,713.40"
TCD,1963,"371,767,002.20"
TCD,1964,"392,247,517.70"
TCD,1965,"416,926,303.30"
TCD,1966,"432,794,921.70"
TCD,1967,"449,826,322.60"
TCD,1968,"453,980,096.20"
TCD,1969,"471,635,621.60"
TCD,1970,"469,266,736.70"
TCD,1971,"501,866,730.10"
TCD,1972,"585,427,546.80"
TCD,1973,"647,199,483.00"
TCD,1974,"652,532,795.10"
TCD,1975,"864,602,104.70"
TCD,1976,"866,044,962.00"
TCD,1977,"935,360,464.70"
TCD,1978,"1,113,920,124.00"
TCD,1979,"1,004,316,496.00"
TCD,1980,"1,033,002,404.00"
TCD,1981,"876,937,558.30"
TCD,1982,"834,369,859.70"
TCD,1983,"832,415,806.00"
TCD,1984,"919,103,734.90"
TCD,1985,"1,033,069,709.00"
TCD,1986,"1,067,828,246.00"
TCD,1987,"1,163,426,852.00"
TCD,1988,"1,482,597,298.00"
TCD,1989,"1,433,686,312.00"
TCD,1990,"1,738,605,558.00"
TCD,1991,"1,877,137,982.00"
TCD,1992,"1,881,847,670.00"
TCD,1993,"1,463,251,164.00"
TCD,1994,"1,179,837,963.00"
TCD,1995,"1,445,919,895.00"
TCD,1996,"1,607,345,356.00"
TCD,1997,"1,544,689,577.00"
TCD,1998,"1,744,794,531.00"
TCD,1999,"1,534,673,583.00"
TCD,2000,"1,388,506,772.00"
TCD,2001,"1,710,843,377.00"
TCD,2002,"1,997,005,709.00"
TCD,2003,"2,742,815,072.00"
TCD,2004,"4,422,855,661.00"
TCD,2005,"6,649,307,524.00"
TCD,2006,"7,428,701,454.00"
TCD,2007,"8,650,137,743.00"
TCD,2008,"10,393,833,765.00"
TCD,2009,"9,290,728,319.00"
TCD,2010,"10,668,103,554.00"
TCD,2011,"12,172,308,851.00"
TCD,2012,"12,367,362,757.00"
TCD,2013,"12,953,534,866.00"
TCD,2014,"13,940,767,219.00"
TCD,2015,"10,950,392,257.00"
TCD,2016,"10,097,778,098.00"
TCD,2017,"10,000,394,381.00"
TCD,2018,"11,239,167,898.00"
TCD,2019,"11,314,951,092.00"
TCD,2020,"10,715,396,042.00"
TCD,2021,"11,779,981,333.00"
TCD,2022,"12,704,149,840.00"
TGO,1960,"121,128,072.60"
TGO,1961,"126,396,468.70"
TGO,1962,"132,237,468.10"
TGO,1963,"143,255,813.20"
TGO,1964,"166,104,078.50"
TGO,1965,"187,300,310.40"
TGO,1966,"216,136,231.40"
TGO,1967,"231,706,439.70"
TGO,1968,"241,956,916.50"
TGO,1969,"267,732,473.20"
TGO,1970,"253,976,592.20"
TGO,1971,"286,537,569.70"
TGO,1972,"335,677,600.90"
TGO,1973,"406,479,937.20"
TGO,1974,"560,437,817.10"
TGO,1975,"617,321,669.40"
TGO,1976,"619,375,149.70"
TGO,1977,"777,435,061.60"
TGO,1978,"824,263,987.60"
TGO,1979,"891,775,722.20"
TGO,1980,"1,136,409,056.00"
TGO,1981,"962,347,167.40"
TGO,1982,"821,652,036.20"
TGO,1983,"765,746,518.30"
TGO,1984,"718,149,015.50"
TGO,1985,"762,359,785.50"
TGO,1986,"1,060,911,723.00"
TGO,1987,"1,249,099,288.00"
TGO,1988,"1,378,847,399.00"
TGO,1989,"1,352,949,667.00"
TGO,1990,"1,628,427,587.00"
TGO,1991,"1,602,299,812.00"
TGO,1992,"1,692,959,104.00"
TGO,1993,"1,233,496,938.00"
TGO,1994,"982,624,331.60"
TGO,1995,"1,309,382,817.00"
TGO,1996,"1,465,448,204.00"
TGO,1997,"1,498,950,971.00"
TGO,1998,"1,587,346,018.00"
TGO,1999,"1,576,672,666.00"
TGO,2000,"1,491,891,156.00"
TGO,2001,"1,482,437,766.00"
TGO,2002,"1,706,698,033.00"
TGO,2003,"2,115,836,258.00"
TGO,2004,"2,259,992,505.00"
TGO,2005,"2,281,483,016.00"
TGO,2006,"2,351,584,496.00"
TGO,2007,"3,759,962,853.00"
TGO,2008,"4,578,847,113.00"
TGO,2009,"4,721,888,275.00"
TGO,2010,"4,746,386,893.00"
TGO,2011,"5,422,439,152.00"
TGO,2012,"5,413,541,649.00"
TGO,2013,"6,021,729,630.00"
TGO,2014,"6,393,314,708.00"
TGO,2015,"5,755,457,836.00"
TGO,2016,"6,071,167,584.00"
TGO,2017,"6,387,424,240.00"
TGO,2018,"7,029,215,766.00"
TGO,2019,"6,992,654,019.00"
TGO,2020,"7,486,031,562.00"
TGO,2021,"8,443,112,143.00"
TGO,2022,"8,341,225,241.00"
THA,1960,"2,760,750,861.00"
THA,1961,"3,034,037,811.00"
THA,1962,"3,308,912,797.00"
THA,1963,"3,540,403,457.00"
THA,1964,"3,889,129,942.00"
THA,1965,"4,388,937,649.00"
THA,1966,"5,279,230,817.00"
THA,1967,"5,638,461,442.00"
THA,1968,"6,081,009,428.00"
THA,1969,"6,695,336,567.00"
THA,1970,"7,086,538,438.00"
THA,1971,"7,375,000,024.00"
THA,1972,"8,177,873,151.00"
THA,1973,"10,838,587,358.00"
THA,1974,"13,702,998,512.00"
THA,1975,"14,882,770,594.00"
THA,1976,"16,985,208,648.00"
THA,1977,"19,779,312,261.00"
THA,1978,"24,006,566,637.00"
THA,1979,"27,371,650,825.00"
THA,1980,"32,353,514,989.00"
THA,1981,"34,846,039,194.00"
THA,1982,"36,589,772,404.00"
THA,1983,"40,042,798,388.00"
THA,1984,"41,797,647,776.00"
THA,1985,"38,900,711,333.00"
THA,1986,"43,096,773,981.00"
THA,1987,"50,535,446,555.00"
THA,1988,"61,667,253,471.00"
THA,1989,"72,250,748,100.00"
THA,1990,"85,343,190,719.00"
THA,1991,"98,234,714,971.00"
THA,1992,"111,000,000,000.00"
THA,1993,"129,000,000,000.00"
THA,1994,"147,000,000,000.00"
THA,1995,"169,000,000,000.00"
THA,1996,"183,000,000,000.00"
THA,1997,"150,000,000,000.00"
THA,1998,"114,000,000,000.00"
THA,1999,"127,000,000,000.00"
THA,2000,"126,000,000,000.00"
THA,2001,"120,000,000,000.00"
THA,2002,"134,000,000,000.00"
THA,2003,"152,000,000,000.00"
THA,2004,"173,000,000,000.00"
THA,2005,"189,000,000,000.00"
THA,2006,"222,000,000,000.00"
THA,2007,"263,000,000,000.00"
THA,2008,"291,000,000,000.00"
THA,2009,"282,000,000,000.00"
THA,2010,"341,000,000,000.00"
THA,2011,"371,000,000,000.00"
THA,2012,"398,000,000,000.00"
THA,2013,"420,000,000,000.00"
THA,2014,"407,000,000,000.00"
THA,2015,"401,000,000,000.00"
THA,2016,"413,000,000,000.00"
THA,2017,"456,000,000,000.00"
THA,2018,"507,000,000,000.00"
THA,2019,"544,000,000,000.00"
THA,2020,"500,000,000,000.00"
THA,2021,"506,000,000,000.00"
THA,2022,"495,000,000,000.00"
TJK,1990,"2,629,395,066.00"
TJK,1991,"2,536,585,366.00"
TJK,1992,"1,909,246,641.00"
TJK,1993,"1,646,693,642.00"
TJK,1994,"1,522,018,436.00"
TJK,1995,"1,231,567,145.00"
TJK,1996,"1,043,654,822.00"
TJK,1997,"921,517,486.70"
TJK,1998,"1,320,199,582.00"
TJK,1999,"1,086,612,583.00"
TJK,2000,"860,541,842.30"
TJK,2001,"1,080,772,703.00"
TJK,2002,"1,221,106,073.00"
TJK,2003,"1,555,318,431.00"
TJK,2004,"2,076,176,636.00"
TJK,2005,"2,312,352,268.00"
TJK,2006,"2,830,213,563.00"
TJK,2007,"3,719,524,181.00"
TJK,2008,"5,161,299,725.00"
TJK,2009,"4,979,471,964.00"
TJK,2010,"5,642,221,529.00"
TJK,2011,"6,522,755,783.00"
TJK,2012,"7,633,036,366.00"
TJK,2013,"8,448,410,727.00"
TJK,2014,"9,112,606,074.00"
TJK,2015,"8,271,431,932.00"
TJK,2016,"6,992,416,097.00"
TJK,2017,"7,536,403,147.00"
TJK,2018,"7,765,000,282.00"
TJK,2019,"8,300,813,890.00"
TJK,2020,"8,133,963,813.00"
TJK,2021,"8,937,805,347.00"
TJK,2022,"10,492,123,388.00"
TKM,1987,"2,500,000,000.00"
TKM,1988,"2,700,000,000.00"
TKM,1989,"2,800,000,000.00"
TKM,1990,"3,000,000,000.00"
TKM,1991,"2,950,000,000.00"
TKM,1992,"3,200,000,000.00"
TKM,1993,"3,180,952,381.00"
TKM,1994,"2,560,939,794.00"
TKM,1995,"2,482,249,253.00"
TKM,1996,"2,378,759,975.00"
TKM,1997,"2,450,350,625.00"
TKM,1998,"2,605,689,134.00"
TKM,1999,"2,450,564,100.00"
TKM,2000,"2,904,663,311.00"
TKM,2001,"3,534,772,732.00"
TKM,2002,"4,462,029,109.00"
TKM,2003,"5,977,440,583.00"
TKM,2004,"6,838,351,088.00"
TKM,2005,"8,103,901,996.00"
TKM,2006,"10,276,674,365.00"
TKM,2007,"12,664,165,103.00"
TKM,2008,"19,271,523,179.00"
TKM,2009,"20,214,385,965.00"
TKM,2010,"22,583,157,895.00"
TKM,2011,"29,233,333,333.00"
TKM,2012,"35,164,210,526.00"
TKM,2013,"39,197,543,860.00"
TKM,2014,"43,524,210,526.00"
TKM,2015,"35,799,714,286.00"
TKM,2016,"36,169,428,571.00"
TKM,2017,"37,926,285,714.00"
TKM,2018,"40,765,428,571.00"
TKM,2019,"45,232,857,143.00"
TKM,2020,"45,818,000,000.00"
TKM,2021,"50,007,428,571.00"
TKM,2022,"56,542,857,143.00"
TLS,2000,"366,924,300.00"
TLS,2001,"477,443,500.00"
TLS,2002,"469,455,500.00"
TLS,2003,"490,439,100.00"
TLS,2004,"440,772,000.00"
TLS,2005,"462,268,000.00"
TLS,2006,"453,792,400.00"
TLS,2007,"542,795,400.00"
TLS,2008,"648,523,600.00"
TLS,2009,"726,937,800.00"
TLS,2010,"881,909,300.00"
TLS,2011,"1,042,534,600.00"
TLS,2012,"1,160,555,000.00"
TLS,2013,"1,395,727,400.00"
TLS,2014,"1,447,535,200.00"
TLS,2015,"1,595,205,100.00"
TLS,2016,"1,652,603,700.00"
TLS,2017,"1,598,208,400.00"
TLS,2018,"1,566,157,200.00"
TLS,2019,"2,027,034,000.00"
TLS,2020,"2,162,619,200.00"
TLS,2021,"3,621,958,000.00"
TLS,2022,"3,204,753,000.00"
TON,1975,"32,506,741.72"
TON,1976,"30,036,416.96"
TON,1977,"34,139,387.89"
TON,1978,"41,567,471.67"
TON,1979,"44,667,002.01"
TON,1980,"53,260,077.43"
TON,1981,"62,242,013.33"
TON,1982,"62,068,161.07"
TON,1983,"60,863,963.96"
TON,1984,"64,248,354.54"
TON,1985,"60,058,663.31"
TON,1986,"68,195,855.61"
TON,1987,"81,667,133.45"
TON,1988,"106,657,267.40"
TON,1989,"106,344,855.00"
TON,1990,"113,563,821.60"
TON,1991,"132,201,141.40"
TON,1992,"137,066,290.60"
TON,1993,"138,489,884.40"
TON,1994,"195,990,986.20"
TON,1995,"208,871,665.70"
TON,1996,"222,100,576.30"
TON,1997,"214,991,452.30"
TON,1998,"191,504,892.80"
TON,1999,"199,208,717.50"
TON,2000,"204,848,487.80"
TON,2001,"181,117,230.40"
TON,2002,"182,764,280.80"
TON,2003,"202,246,591.20"
TON,2004,"230,657,627.20"
TON,2005,"261,803,684.20"
TON,2006,"292,230,662.40"
TON,2007,"298,519,024.10"
TON,2008,"344,436,582.10"
TON,2009,"312,377,678.80"
TON,2010,"366,832,215.20"
TON,2011,"414,533,117.70"
TON,2012,"470,705,196.40"
TON,2013,"450,650,633.00"
TON,2014,"439,877,614.40"
TON,2015,"437,003,078.60"
TON,2016,"420,548,712.40"
TON,2017,"460,374,354.80"
TON,2018,"488,906,838.60"
TON,2019,"512,053,692.10"
TON,2020,"484,796,854.90"
TON,2021,"469,228,219.70"
TTO,1960,"535,670,127.70"
TTO,1961,"584,961,208.70"
TTO,1962,"619,319,197.30"
TTO,1963,"678,235,373.00"
TTO,1964,"711,893,367.60"
TTO,1965,"736,568,861.90"
TTO,1966,"723,735,635.50"
TTO,1967,"761,981,474.00"
TTO,1968,"758,899,950.00"
TTO,1969,"779,200,000.00"
TTO,1970,"821,850,000.00"
TTO,1971,"896,754,316.70"
TTO,1972,"1,083,381,044.00"
TTO,1973,"1,308,799,459.00"
TTO,1974,"2,042,031,901.00"
TTO,1975,"2,442,667,573.00"
TTO,1976,"2,500,410,584.00"
TTO,1977,"3,138,666,667.00"
TTO,1978,"3,562,333,458.00"
TTO,1979,"4,602,416,625.00"
TTO,1980,"6,235,833,333.00"
TTO,1981,"6,992,083,333.00"
TTO,1982,"8,140,416,667.00"
TTO,1983,"7,763,750,000.00"
TTO,1984,"7,757,083,333.00"
TTO,1985,"7,375,918,367.00"
TTO,1986,"4,794,444,444.00"
TTO,1987,"4,797,777,778.00"
TTO,1988,"4,496,852,073.00"
TTO,1989,"4,323,058,824.00"
TTO,1990,"5,068,000,000.00"
TTO,1991,"5,307,905,882.00"
TTO,1992,"5,439,552,941.00"
TTO,1993,"4,669,488,516.00"
TTO,1994,"4,947,205,860.00"
TTO,1995,"5,329,214,163.00"
TTO,1996,"5,759,537,726.00"
TTO,1997,"5,737,751,332.00"
TTO,1998,"6,043,694,330.00"
TTO,1999,"6,808,982,521.00"
TTO,2000,"8,154,338,233.00"
TTO,2001,"8,824,873,259.00"
TTO,2002,"9,008,273,721.00"
TTO,2003,"11,305,459,802.00"
TTO,2004,"13,280,275,123.00"
TTO,2005,"15,982,282,462.00"
TTO,2006,"18,369,361,094.00"
TTO,2007,"21,641,620,050.00"
TTO,2008,"27,871,587,350.00"
TTO,2009,"19,172,165,226.00"
TTO,2010,"22,157,948,396.00"
TTO,2011,"25,433,011,405.00"
TTO,2012,"27,334,581,560.00"
TTO,2013,"28,709,988,700.00"
TTO,2014,"29,699,968,761.00"
TTO,2015,"27,026,080,987.00"
TTO,2016,"23,713,671,528.00"
TTO,2017,"24,040,299,978.00"
TTO,2018,"24,569,079,488.00"
TTO,2019,"23,775,754,305.00"
TTO,2020,"20,807,571,314.00"
TTO,2021,"24,496,505,941.00"
TTO,2022,"30,053,575,132.00"
TUN,1965,"991,047,619.00"
TUN,1966,"1,040,952,381.00"
TUN,1967,"1,085,714,286.00"
TUN,1968,"1,214,666,667.00"
TUN,1969,"1,289,904,762.00"
TUN,1970,"1,439,238,095.00"
TUN,1971,"1,685,162,272.00"
TUN,1972,"2,237,556,149.00"
TUN,1973,"2,730,813,385.00"
TUN,1974,"3,545,868,575.00"
TUN,1975,"4,328,965,588.00"
TUN,1976,"4,508,191,942.00"
TUN,1977,"5,109,324,009.00"
TUN,1978,"5,968,460,080.00"
TUN,1979,"7,188,863,904.00"
TUN,1980,"8,744,134,354.00"
TUN,1981,"8,428,445,294.00"
TUN,1982,"8,133,580,052.00"
TUN,1983,"8,350,582,748.00"
TUN,1984,"8,254,541,195.00"
TUN,1985,"8,410,226,053.00"
TUN,1986,"9,017,806,654.00"
TUN,1987,"9,696,715,911.00"
TUN,1988,"10,096,245,762.00"
TUN,1989,"10,101,851,745.00"
TUN,1990,"12,290,568,182.00"
TUN,1991,"13,074,782,609.00"
TUN,1992,"15,496,708,060.00"
TUN,1993,"14,608,335,608.00"
TUN,1994,"15,633,174,304.00"
TUN,1995,"18,030,876,599.00"
TUN,1996,"19,587,161,807.00"
TUN,1997,"20,746,210,354.00"
TUN,1998,"21,802,893,587.00"
TUN,1999,"22,943,202,175.00"
TUN,2000,"21,473,528,161.00"
TUN,2001,"22,065,832,449.00"
TUN,2002,"23,141,616,605.00"
TUN,2003,"27,453,902,261.00"
TUN,2004,"31,183,885,241.00"
TUN,2005,"32,272,186,695.00"
TUN,2006,"34,376,664,601.00"
TUN,2007,"38,915,353,867.00"
TUN,2008,"44,859,439,902.00"
TUN,2009,"43,455,740,497.00"
TUN,2010,"46,206,091,938.00"
TUN,2011,"48,123,325,825.00"
TUN,2012,"47,311,401,813.00"
TUN,2013,"48,685,446,414.00"
TUN,2014,"50,271,812,921.00"
TUN,2015,"45,779,494,042.00"
TUN,2016,"44,360,072,680.00"
TUN,2017,"42,163,530,591.00"
TUN,2018,"42,686,580,021.00"
TUN,2019,"41,905,540,184.00"
TUN,2020,"42,538,289,933.00"
TUN,2021,"46,687,293,140.00"
TUN,2022,"46,303,552,449.00"
TUR,1960,"7,566,666,667.00"
TUR,1961,"7,988,888,889.00"
TUR,1962,"8,922,222,222.00"
TUR,1963,"10,355,555,556.00"
TUR,1964,"11,177,777,778.00"
TUR,1965,"11,966,666,667.00"
TUR,1966,"14,100,000,000.00"
TUR,1967,"15,644,444,444.00"
TUR,1968,"17,500,000,000.00"
TUR,1969,"19,466,666,667.00"
TUR,1970,"17,863,636,364.00"
TUR,1971,"16,166,666,667.00"
TUR,1972,"20,650,000,000.00"
TUR,1973,"26,000,000,000.00"
TUR,1974,"35,414,285,714.00"
TUR,1975,"46,042,857,143.00"
TUR,1976,"51,450,000,000.00"
TUR,1977,"58,683,333,333.00"
TUR,1978,"65,912,500,000.00"
TUR,1979,"89,616,129,032.00"
TUR,1980,"68,823,684,211.00"
TUR,1981,"71,180,180,180.00"
TUR,1982,"64,369,325,153.00"
TUR,1983,"61,803,555,556.00"
TUR,1984,"59,937,602,180.00"
TUR,1985,"67,232,758,621.00"
TUR,1986,"75,673,037,037.00"
TUR,1987,"87,190,081,680.00"
TUR,1988,"90,875,175,809.00"
TUR,1989,"107,000,000,000.00"
TUR,1990,"151,000,000,000.00"
TUR,1991,"151,000,000,000.00"
TUR,1992,"159,000,000,000.00"
TUR,1993,"180,000,000,000.00"
TUR,1994,"131,000,000,000.00"
TUR,1995,"169,000,000,000.00"
TUR,1996,"181,000,000,000.00"
TUR,1997,"190,000,000,000.00"
TUR,1998,"276,000,000,000.00"
TUR,1999,"256,000,000,000.00"
TUR,2000,"274,000,000,000.00"
TUR,2001,"202,000,000,000.00"
TUR,2002,"240,000,000,000.00"
TUR,2003,"315,000,000,000.00"
TUR,2004,"409,000,000,000.00"
TUR,2005,"506,000,000,000.00"
TUR,2006,"557,000,000,000.00"
TUR,2007,"681,000,000,000.00"
TUR,2008,"770,000,000,000.00"
TUR,2009,"649,000,000,000.00"
TUR,2010,"777,000,000,000.00"
TUR,2011,"839,000,000,000.00"
TUR,2012,"881,000,000,000.00"
TUR,2013,"958,000,000,000.00"
TUR,2014,"939,000,000,000.00"
TUR,2015,"864,000,000,000.00"
TUR,2016,"870,000,000,000.00"
TUR,2017,"859,000,000,000.00"
TUR,2018,"779,000,000,000.00"
TUR,2019,"761,000,000,000.00"
TUR,2020,"720,000,000,000.00"
TUR,2021,"820,000,000,000.00"
TUR,2022,"907,000,000,000.00"
TUV,1990,"8,824,743.94"
TUV,1991,"9,365,486.90"
TUV,1992,"9,742,606.02"
TUV,1993,"9,631,024.92"
TUV,1994,"10,887,215.58"
TUV,1995,"11,025,675.43"
TUV,1996,"12,335,203.38"
TUV,1997,"12,701,093.97"
TUV,1998,"12,757,408.46"
TUV,1999,"13,687,141.11"
TUV,2000,"15,073,975.53"
TUV,2001,"13,964,732.33"
TUV,2002,"16,842,672.60"
TUV,2003,"19,456,338.03"
TUV,2004,"22,798,274.98"
TUV,2005,"22,909,979.82"
TUV,2006,"24,096,875.46"
TUV,2007,"28,450,168.69"
TUV,2008,"31,874,434.86"
TUV,2009,"28,076,983.97"
TUV,2010,"32,105,408.48"
TUV,2011,"39,196,957.49"
TUV,2012,"39,345,579.47"
TUV,2013,"38,615,890.63"
TUV,2014,"38,760,982.65"
TUV,2015,"36,811,936.08"
TUV,2016,"41,629,064.22"
TUV,2017,"45,276,595.35"
TUV,2018,"48,015,259.88"
TUV,2019,"54,123,198.57"
TUV,2020,"51,746,594.31"
TUV,2021,"60,196,405.71"
TUV,2022,"59,065,979.02"
TZA,1988,"5,100,405,362.00"
TZA,1989,"4,420,167,578.00"
TZA,1990,"4,258,742,892.00"
TZA,1991,"4,956,587,894.00"
TZA,1992,"4,601,413,526.00"
TZA,1993,"4,257,702,018.00"
TZA,1994,"4,510,847,189.00"
TZA,1995,"5,255,221,041.00"
TZA,1996,"6,496,195,820.00"
TZA,1997,"7,683,852,497.00"
TZA,1998,"12,270,448,553.00"
TZA,1999,"12,708,703,447.00"
TZA,2000,"13,376,365,875.00"
TZA,2001,"13,568,654,924.00"
TZA,2002,"14,134,511,339.00"
TZA,2003,"15,216,719,215.00"
TZA,2004,"16,678,796,642.00"
TZA,2005,"18,395,383,647.00"
TZA,2006,"18,619,859,795.00"
TZA,2007,"21,860,434,823.00"
TZA,2008,"27,947,821,398.00"
TZA,2009,"29,400,573,554.00"
TZA,2010,"32,012,892,919.00"
TZA,2011,"34,657,140,096.00"
TZA,2012,"39,650,394,363.00"
TZA,2013,"45,648,857,242.00"
TZA,2014,"49,986,726,461.00"
TZA,2015,"47,413,919,817.00"
TZA,2016,"49,774,409,374.00"
TZA,2017,"53,274,884,533.00"
TZA,2018,"57,003,712,892.00"
TZA,2019,"61,026,731,926.00"
TZA,2020,"66,068,737,786.00"
TZA,2021,"70,655,628,148.00"
TZA,2022,"75,732,311,666.00"
UGA,1960,"423,008,385.70"
UGA,1961,"441,524,109.00"
UGA,1962,"449,012,578.60"
UGA,1963,"516,147,798.70"
UGA,1964,"589,056,603.80"
UGA,1965,"884,502,310.00"
UGA,1966,"925,381,492.40"
UGA,1967,"967,240,655.20"
UGA,1968,"1,037,379,252.00"
UGA,1969,"1,168,556,629.00"
UGA,1970,"1,259,554,809.00"
UGA,1971,"1,417,191,656.00"
UGA,1972,"1,490,970,181.00"
UGA,1973,"1,701,829,789.00"
UGA,1974,"2,098,944,967.00"
UGA,1975,"2,359,555,556.00"
UGA,1976,"2,447,300,000.00"
UGA,1977,"2,936,470,588.00"
UGA,1978,"2,420,260,870.00"
UGA,1979,"2,139,025,000.00"
UGA,1980,"1,244,610,000.00"
UGA,1981,"1,337,300,000.00"
UGA,1982,"2,177,500,000.00"
UGA,1983,"2,240,333,333.00"
UGA,1984,"3,615,647,477.00"
UGA,1985,"3,519,695,444.00"
UGA,1986,"3,923,244,050.00"
UGA,1987,"6,269,522,042.00"
UGA,1988,"6,508,931,652.00"
UGA,1989,"5,276,480,799.00"
UGA,1990,"4,304,399,310.00"
UGA,1991,"3,321,729,160.00"
UGA,1992,"2,857,457,762.00"
UGA,1993,"3,220,439,044.00"
UGA,1994,"3,990,430,447.00"
UGA,1995,"5,755,818,842.00"
UGA,1996,"6,044,585,327.00"
UGA,1997,"6,269,333,313.00"
UGA,1998,"6,584,815,847.00"
UGA,1999,"5,998,563,258.00"
UGA,2000,"6,193,246,837.00"
UGA,2001,"5,840,503,869.00"
UGA,2002,"6,178,563,591.00"
UGA,2003,"6,606,884,275.00"
UGA,2004,"7,939,487,548.00"
UGA,2005,"9,239,221,763.00"
UGA,2006,"9,977,647,683.00"
UGA,2007,"11,902,564,495.00"
UGA,2008,"14,440,404,132.00"
UGA,2009,"25,127,805,567.00"
UGA,2010,"26,673,441,431.00"
UGA,2011,"27,871,725,241.00"
UGA,2012,"27,305,915,911.00"
UGA,2013,"28,915,786,517.00"
UGA,2014,"32,612,397,257.00"
UGA,2015,"32,387,183,730.00"
UGA,2016,"29,203,988,696.00"
UGA,2017,"30,744,473,841.00"
UGA,2018,"32,927,025,620.00"
UGA,2019,"35,348,155,095.00"
UGA,2020,"37,605,430,214.00"
UGA,2021,"40,510,241,366.00"
UGA,2022,"45,567,304,608.00"
UKR,1987,"64,904,761,905.00"
UKR,1988,"74,842,105,263.00"
UKR,1989,"80,731,578,947.00"
UKR,1990,"79,523,809,524.00"
UKR,1991,"76,666,666,667.00"
UKR,1992,"73,906,020,558.00"
UKR,1993,"65,648,189,144.00"
UKR,1994,"52,549,580,265.00"
UKR,1995,"48,213,856,469.00"
UKR,1996,"44,558,831,005.00"
UKR,1997,"50,151,531,592.00"
UKR,1998,"41,882,523,345.00"
UKR,1999,"31,580,639,554.00"
UKR,2000,"32,375,083,935.00"
UKR,2001,"39,309,580,983.00"
UKR,2002,"43,956,163,612.00"
UKR,2003,"52,010,355,753.00"
UKR,2004,"67,220,154,164.00"
UKR,2005,"89,238,865,119.00"
UKR,2006,"112,000,000,000.00"
UKR,2007,"149,000,000,000.00"
UKR,2008,"188,000,000,000.00"
UKR,2009,"122,000,000,000.00"
UKR,2010,"141,000,000,000.00"
UKR,2011,"169,000,000,000.00"
UKR,2012,"183,000,000,000.00"
UKR,2013,"190,000,000,000.00"
UKR,2014,"134,000,000,000.00"
UKR,2015,"91,030,967,789.00"
UKR,2016,"93,355,869,404.00"
UKR,2017,"112,000,000,000.00"
UKR,2018,"131,000,000,000.00"
UKR,2019,"154,000,000,000.00"
UKR,2020,"157,000,000,000.00"
UKR,2021,"200,000,000,000.00"
UKR,2022,"161,000,000,000.00"
URY,1960,"1,208,333,333.00"
URY,1961,"1,600,000,000.00"
URY,1962,"1,763,636,364.00"
URY,1963,"1,553,333,333.00"
URY,1964,"1,970,588,235.00"
URY,1965,"1,893,103,448.00"
URY,1966,"1,805,555,556.00"
URY,1967,"1,597,142,857.00"
URY,1968,"1,592,672,414.00"
URY,1969,"2,004,435,484.00"
